event_idx,timestamp,symbol,close,U,L,atr14,ma_order_type,ma_cross_count_12,congestion_ratio,congestion_ratio_delta_3,price_location,dist_to_u,dist_to_l,dist_to_ma200,ma20_slope_3,ma20_slope_6,ma20_slope_12,ma50_slope_3,ma50_slope_6,ma50_slope_12,ma100_slope_3,ma100_slope_6,ma100_slope_12,ma200_slope_12,atr_ratio,vol_ratio_20,taker_buy_ratio,candle_body_ratio,upper_shadow_ratio,lower_shadow_ratio,long_net_r,long_exit_reason,long_bars_held,short_net_r,short_exit_reason,short_bars_held,action_label
7226,2024-01-26 02:10:00+00:00,SOLUSDT,87.37,86.91022017202064,86.71479703411781,0.4270619571050225,5,0,0.4576,-0.3248,1,1.0766,1.5342,0.7496,0.0806,0.0273,-0.0148,0.0193,-0.0032,-0.02,0.004,-0.0072,-0.0152,-0.0108,0.004888,2.7117,0.6236,0.7432,0.1892,0.0676,0.644,TIME_12B,12,-1.02,SL,1,1
7281,2024-01-26 06:45:00+00:00,ETHUSDT,2214.23,2222.524935654287,2221.3982829280926,2.963800754469145,2,0,0.3801,-0.4214,-1,-2.7987,-2.4186,-1.7429,-0.147,-0.0682,-0.0472,-0.0658,-0.0327,-0.0232,-0.0239,-0.0066,-0.0009,0.007,0.001339,4.7828,0.4071,0.9985,0.0,0.0015,-1.12,SL,1,0.321,TIME_12B,12,2
7287,2024-01-26 07:15:00+00:00,SOLUSDT,87.15,87.62747127384816,87.51269505778743,0.25845062571045563,2,1,0.4441,-0.1352,-1,-1.8474,-1.4033,-0.9256,-0.1313,-0.1399,-0.0978,-0.0601,-0.0589,-0.0327,-0.0199,-0.0181,-0.003,0.004,0.002966,3.0191,0.3458,0.5116,0.1628,0.3256,-1.12,SL,1,-1.701,SL,11,0
7299,2024-01-26 08:15:00+00:00,BTCUSDT,40153.63,40046.27753352501,40023.792549529055,46.98784978792996,3,1,0.4785,-0.6225,1,2.2847,2.7632,3.1923,0.1775,0.0608,-0.059,0.042,-0.0083,-0.0546,0.0247,-0.0001,-0.0209,-0.0031,0.00117,1.1408,0.7164,0.9414,0.0,0.0586,-0.551,TIME_12B,12,-1.02,SL,1,0
7302,2024-01-26 08:30:00+00:00,SOLUSDT,87.66,87.49486321856453,87.44082141105085,0.2760833844245412,3,0,0.1957,-0.2036,1,0.5981,0.7939,1.0284,0.1019,0.1171,0.012,0.0286,0.029,-0.0178,0.0165,0.0162,-0.0066,-0.0003,0.003149,0.8172,0.4593,0.4783,0.3043,0.2174,-0.355,TIME_12B,12,-1.02,SL,1,0
7318,2024-01-26 09:50:00+00:00,ETHUSDT,2217.08,2215.723363986093,2213.874656509884,3.9266948355316362,5,0,0.4708,-0.7861,1,0.3455,0.8163,0.1377,0.1891,0.1295,0.0964,0.0696,0.0395,0.0168,0.0243,0.0082,-0.0044,-0.0046,0.001771,3.4372,0.6409,0.7603,0.1143,0.1253,-1.479,SL,1,-1.02,SL,1,0
7492,2024-01-27 00:20:00+00:00,SOLUSDT,92.25,92.3015585331247,92.17223115939831,0.26635815025838777,2,0,0.4855,-0.0734,0,-0.1936,0.292,3.2996,0.0205,0.0152,-0.0012,-0.0041,-0.0078,-0.0168,0.008,0.0066,0.0032,0.0334,0.002887,0.6472,0.5381,0.0303,0.6364,0.3333,0.428,TIME_12B,12,-1.248,SL,1,1
7550,2024-01-27 05:10:00+00:00,SOLUSDT,92.22,92.72276897913088,92.61640656923578,0.2127643437543488,2,1,0.4999,-0.4324,-1,-2.363,-1.8631,0.9502,-0.1708,-0.1139,-0.0893,-0.0813,-0.0551,-0.0411,-0.0291,-0.0148,-0.0059,0.0273,0.002307,0.757,0.5026,0.6774,0.0323,0.2903,-1.12,SL,1,0.373,TIME_12B,12,2
7557,2024-01-27 05:45:00+00:00,BTCUSDT,41780.78,41830.420307290966,41816.48345837572,29.17503155455054,2,2,0.4777,-0.1658,-1,-1.7015,-1.2238,5.2687,-0.1068,-0.1016,-0.0457,-0.0535,-0.049,-0.0232,-0.0159,-0.0127,0.0018,0.0701,0.000698,0.9581,0.6146,0.1353,0.8647,0.0,-1.12,SL,1,-0.385,TIME_12B,12,0
7607,2024-01-27 09:55:00+00:00,BNBUSDT,304.0,303.7885773648584,303.61096964504526,0.4129269473714657,5,0,0.4301,-0.4162,1,0.512,0.9421,2.328,0.1466,0.1318,0.0815,0.0413,0.0287,-0.002,0.0172,0.0103,-0.0053,0.0165,0.001358,2.7408,0.2459,0.4,0.2,0.4,-0.654,TIME_12B,12,-1.02,SL,1,0
7612,2024-01-27 10:20:00+00:00,ETHUSDT,2268.8,2264.6528872207923,2263.426647402906,2.513534706729152,1,2,0.4879,-0.1487,1,1.6499,2.1378,2.6129,0.2273,0.2177,0.2079,0.1036,0.0918,0.0707,0.0413,0.0336,0.0198,0.0186,0.001108,0.4312,0.5424,0.7235,0.0034,0.273,-1.638,SL,7,-1.02,SL,1,0
7617,2024-01-27 10:45:00+00:00,BTCUSDT,41743.99,41715.97293167817,41688.85262228568,54.467183549061886,4,1,0.4979,-0.0941,1,0.5144,1.0123,1.7572,0.0968,0.0835,0.1288,0.0431,0.0353,0.0425,0.0106,0.0058,0.0072,0.0165,0.001305,1.0549,0.4969,0.6021,0.1507,0.2472,-0.624,TIME_12B,12,-1.02,SL,1,0
7625,2024-01-27 11:25:00+00:00,ETHUSDT,2264.84,2264.777291860287,2264.026814460807,1.9037402722910253,1,0,0.3942,0.0126,1,0.0329,0.4272,1.195,0.0177,-0.0099,-0.0038,0.0232,0.0133,0.0203,0.0049,-0.0005,0.0022,0.0125,0.000841,0.8794,0.3164,0.3059,0.0046,0.6895,-0.589,TIME_12B,12,-1.048,SL,1,0
7636,2024-01-27 12:20:00+00:00,SOLUSDT,91.85,91.90978690281275,91.8223992097173,0.18490052855023575,1,0,0.4726,-0.2543,0,-0.3233,0.1493,0.2351,-0.0593,-0.0149,0.0067,-0.0014,0.0184,0.0289,-0.0053,0.0042,0.008,0.0072,0.002013,1.152,0.7009,0.6842,0.2105,0.1053,0.433,TIME_12B,12,-1.209,SL,1,1
7641,2024-01-27 12:45:00+00:00,ETHUSDT,2264.13,2266.048803689538,2265.1905134298154,1.8339899397087627,0,1,0.468,-0.1605,-1,-1.0462,-0.5783,0.5159,-0.0884,-0.0531,0.018,-0.0133,0.0041,0.0338,-0.0056,0.003,0.0167,0.0197,0.00081,0.5823,0.4914,0.303,0.2652,0.4318,-1.12,SL,1,-1.223,SL,7,0
7641,2024-01-27 12:45:00+00:00,BNBUSDT,303.5,303.94298439151237,303.8996740380336,0.3464939741797728,0,0,0.125,-0.3626,-1,-1.2785,-1.1535,0.5181,-0.1402,-0.0761,-0.0301,-0.0496,-0.0202,0.0004,-0.0219,-0.0067,0.0034,0.0196,0.001142,0.5071,0.4677,0.5,0.0,0.5,-1.12,SL,1,-0.554,TIME_12B,12,0
7667,2024-01-27 14:55:00+00:00,BNBUSDT,303.7,303.72412428976173,303.57470525975106,0.3190226605200585,5,0,0.4684,-0.3243,0,-0.0756,0.3927,1.0908,0.0922,0.0815,0.0158,0.0249,0.0159,-0.0142,0.007,0.0019,-0.013,0.006,0.00105,0.7833,0.1952,0.3333,0.3333,0.3333,-1.244,SL,11,-1.078,SL,1,0
7692,2024-01-27 17:00:00+00:00,ETHUSDT,2264.45,2269.009786388248,2267.8393133199415,2.4910573075057503,0,0,0.4699,-0.6901,-1,-1.8305,-1.3606,-0.4576,-0.1976,-0.1488,-0.0464,-0.0697,-0.0433,0.0027,-0.0249,-0.0106,0.0127,0.016,0.0011,1.2524,0.3164,0.1034,0.1341,0.7626,-1.12,SL,1,-0.707,TIME_12B,12,0
7703,2024-01-27 17:55:00+00:00,BNBUSDT,303.9,303.6630361799178,303.58550561621007,0.28131611879029167,5,0,0.2756,-0.259,1,0.8423,1.1179,1.6633,0.1056,0.084,0.03,0.0355,0.0229,-0.0034,0.0126,0.0057,-0.0078,0.0048,0.000926,0.5991,0.6057,0.0,0.0,1.0,-0.062,TIME_12B,12,-1.02,SL,1,0
7714,2024-01-27 18:50:00+00:00,ETHUSDT,2267.61,2267.999718177476,2267.6064699358626,2.1569478117369365,2,3,0.1823,-0.0221,0,-0.1807,0.0016,0.7987,0.0015,0.0537,0.0364,0.0,0.0185,0.0058,0.0039,0.013,0.0062,0.0113,0.000951,0.6041,0.4772,0.6066,0.3224,0.071,-1.158,SL,1,-1.093,SL,2,0
7717,2024-01-27 19:05:00+00:00,BTCUSDT,41843.19,41802.492825963716,41788.744490963894,28.486074429041373,0,2,0.4826,-0.0929,1,1.4287,1.9113,3.5735,0.0394,0.0128,-0.013,0.0131,0.0026,-0.007,0.016,0.0111,0.0072,0.0209,0.000681,2.5611,0.6597,0.6949,0.305,0.0001,-0.156,TIME_12B,12,-1.02,SL,1,0
7753,2024-01-27 22:05:00+00:00,ETHUSDT,2265.68,2270.7601026508946,2269.762918276684,2.6969863957962397,0,0,0.3697,-0.2729,-1,-1.8836,-1.5139,-0.7709,-0.0512,-0.0329,-0.0243,-0.0151,-0.0071,-0.0022,0.0,0.0042,0.007,0.0113,0.00119,1.5501,0.2272,0.9131,0.0869,0.0,-1.12,SL,1,-1.517,SL,4,0
7790,2024-01-28 01:10:00+00:00,ETHUSDT,2274.3,2268.264207677635,2267.6273004428826,2.2499788863573795,5,0,0.2831,-0.6177,1,2.6826,2.9657,3.029,0.2137,0.1208,0.0271,0.0719,0.0297,-0.0109,0.0306,0.0089,-0.0111,-0.002,0.000989,1.1853,0.6155,0.9963,0.0,0.0037,-0.101,TIME_12B,12,-1.02,SL,1,0
7790,2024-01-28 01:10:00+00:00,BNBUSDT,304.9,305.3568433084333,305.1631240107628,0.4286976223289796,2,1,0.4519,-0.1447,-1,-1.0657,-0.6138,0.6244,-0.0545,-0.1053,-0.1147,-0.0387,-0.0561,-0.0513,-0.0094,-0.017,-0.012,0.0076,0.001406,3.5437,0.3435,0.1667,0.5,0.3333,-1.12,SL,1,-1.377,SL,1,0
7809,2024-01-28 02:45:00+00:00,BNBUSDT,304.9,305.28334737056304,305.11317750123317,0.4261580842289192,3,4,0.3993,0.1145,-1,-0.8995,-0.5002,0.3638,-0.0502,-0.0881,-0.0789,-0.035,-0.0485,-0.038,-0.0127,-0.0186,-0.0114,0.006,0.001398,0.1651,0.6412,0.0,1.0,0.0,-1.12,SL,1,-1.328,SL,5,0
7923,2024-01-28 12:15:00+00:00,BNBUSDT,305.2,307.20296082060383,306.974649646675,0.5824171491577331,2,1,0.392,-0.335,-1,-3.439,-3.047,-1.9671,-0.2167,-0.1544,-0.1205,-0.0917,-0.0618,-0.0395,-0.036,-0.0199,-0.007,0.0085,0.001908,1.9031,0.3759,0.8182,0.0909,0.0909,-1.12,SL,1,-1.619,SL,4,0
7937,2024-01-28 13:25:00+00:00,BNBUSDT,307.0,307.13801439419535,306.9891861261134,0.6090360067137609,2,1,0.2444,-0.029,0,-0.2266,0.0178,0.9288,-0.0063,0.0006,0.0401,-0.0073,-0.0045,0.0064,0.0015,0.0032,0.0086,0.0137,0.001984,1.032,0.3874,0.1667,0.5,0.3333,-1.271,SL,1,-1.124,SL,2,0
7947,2024-01-28 14:15:00+00:00,BTCUSDT,42479.0,42424.95752007725,42401.18576416417,55.823400660020916,3,0,0.4258,-0.2195,1,0.9681,1.3939,2.8424,0.0612,0.0436,0.0076,0.0025,-0.0067,-0.0259,0.0035,-0.0008,-0.0096,0.0139,0.001314,1.9911,0.8329,0.6631,0.3368,0.0001,-1.538,SL,7,-1.02,SL,1,0
7960,2024-01-28 15:20:00+00:00,BNBUSDT,306.6,307.0667765544031,306.93940597625726,0.4941938506011482,3,2,0.2577,0.0935,-1,-0.9445,-0.6868,0.0732,-0.0645,-0.0774,-0.0556,-0.0344,-0.0377,-0.0234,-0.0144,-0.0154,-0.007,0.0065,0.001612,0.4816,0.5378,0.6667,0.0,0.3333,-1.12,SL,1,-0.033,TIME_12B,12,0
7967,2024-01-28 15:55:00+00:00,SOLUSDT,97.07,97.49169311292655,97.23675391483873,0.535309638286969,2,0,0.4762,-0.1882,-1,-0.7878,-0.3115,1.2978,-0.0531,-0.0446,-0.0282,-0.0297,-0.0244,-0.0172,-0.0046,-0.0011,0.0036,0.0189,0.005515,1.1644,0.4383,0.4,0.4545,0.1455,-1.12,SL,1,-1.775,SL,3,0
7981,2024-01-28 17:05:00+00:00,SOLUSDT,96.77,97.4782592479941,97.29441584030961,0.41864845532295436,2,2,0.4391,-0.0957,-1,-1.6918,-1.2526,0.5985,-0.09,-0.0323,0.0063,-0.039,-0.0149,-0.0015,-0.0096,0.0029,0.0101,0.0246,0.004326,1.2669,0.2681,0.6111,0.2778,0.1111,-1.12,SL,1,0.542,TIME_12B,12,2
8070,2024-01-29 00:30:00+00:00,SOLUSDT,96.27,95.72653083941435,95.50106480686865,0.45929121845820364,4,1,0.4909,-0.1602,1,1.1833,1.6742,0.8814,0.0682,0.0098,0.0587,0.0297,0.007,0.0252,0.004,-0.0076,0.0004,-0.0029,0.004771,1.4759,0.7696,0.6892,0.2297,0.0811,-1.539,SL,3,-1.02,SL,1,0
8074,2024-01-29 00:50:00+00:00,BNBUSDT,305.3,305.0132310215752,304.8059524542442,0.43711725956681796,4,1,0.4742,-0.0626,1,0.656,1.1302,-0.2062,0.1215,0.1405,0.1002,0.0639,0.0666,0.0435,0.0213,0.0212,0.0075,-0.0058,0.001432,0.5636,0.3265,0.25,0.5,0.25,0.262,TIME_12B,12,-1.02,SL,1,0
8145,2024-01-29 06:45:00+00:00,ETHUSDT,2268.33,2267.5154817337134,2266.5589707871873,1.9878750999514048,2,1,0.4812,-0.0488,1,0.4097,0.8909,0.4564,-0.0039,0.0339,-0.0188,-0.004,0.0101,-0.0127,0.0079,0.0152,0.0045,-0.0027,0.000876,0.6448,0.5995,0.9249,0.0,0.0751,-1.311,SL,10,-1.02,SL,1,0
8156,2024-01-29 07:40:00+00:00,BTCUSDT,42103.79,42196.09546579216,42176.34743100232,42.40043703298977,2,0,0.4658,-0.3458,-1,-2.177,-1.7112,-1.4269,-0.1289,-0.0434,-0.028,-0.0606,-0.0259,-0.0218,-0.0195,-0.0016,0.0014,0.0038,0.001007,1.6702,0.4699,0.2362,0.1168,0.647,-1.12,SL,1,-0.434,TIME_12B,12,0
8158,2024-01-29 07:50:00+00:00,BNBUSDT,306.0,306.3316928224779,306.17544676581105,0.31631563345667174,2,3,0.494,-0.1975,-1,-1.0486,-0.5547,-0.0275,-0.0731,-0.0311,-0.0081,-0.0272,-0.0089,-0.001,-0.0029,0.0068,0.011,0.0108,0.001034,1.2468,0.6016,0.6667,0.0,0.3333,-1.12,SL,1,-1.279,SL,3,0
8162,2024-01-29 08:10:00+00:00,SOLUSDT,96.47,97.03600336585033,96.86596575422077,0.3683037084206552,2,1,0.4617,-0.2449,-1,-1.5368,-1.0751,-0.3153,-0.1037,-0.1148,-0.0388,-0.041,-0.0417,-0.0062,-0.0102,-0.0097,0.0091,0.0127,0.003818,1.4222,0.3805,0.439,0.3659,0.1951,-1.12,SL,1,-1.637,SL,8,0
8179,2024-01-29 09:35:00+00:00,ETHUSDT,2272.35,2264.622666821762,2263.001716736547,4.022398123101356,5,0,0.403,-0.423,1,1.9211,2.3241,1.5603,0.1413,0.082,0.0431,0.0412,0.0134,-0.0054,0.0155,0.0012,-0.0079,-0.0077,0.00177,2.2698,0.7425,0.9306,0.0694,0.0,-0.673,TIME_12B,12,-1.02,SL,1,0
8179,2024-01-29 09:35:00+00:00,BTCUSDT,42274.59,42143.3239887595,42124.68804615565,72.20061949940259,5,0,0.2581,-0.4376,1,1.8181,2.0762,1.759,0.1523,0.1034,0.0585,0.0481,0.0237,0.0007,0.0208,0.0081,-0.0033,-0.0024,0.001708,2.2515,0.6116,0.563,0.4185,0.0185,-0.545,TIME_12B,12,-1.02,SL,1,0
8211,2024-01-29 12:15:00+00:00,ETHUSDT,2264.88,2268.9757396748964,2267.7278780047777,2.7866275989530545,0,0,0.4478,-0.2297,-1,-1.4698,-1.022,-0.9543,-0.1041,-0.1455,-0.1118,-0.0338,-0.0458,-0.019,-0.0084,-0.0137,0.0013,0.0016,0.00123,0.9663,0.4497,0.6417,0.0,0.3583,-1.12,SL,1,0.64,TIME_12B,12,2
8217,2024-01-29 12:45:00+00:00,BTCUSDT,42086.14,42232.34535743349,42209.261981253134,70.96294628196335,2,1,0.3253,-1.0517,-1,-2.0603,-1.735,-1.4136,-0.2184,-0.1331,-0.0539,-0.0794,-0.0398,-0.0044,-0.0316,-0.011,0.007,0.007,0.001686,3.8757,0.3631,0.4034,0.0909,0.5057,-1.12,SL,1,-0.096,TIME_12B,12,0
8218,2024-01-29 12:50:00+00:00,SOLUSDT,97.01,97.3031600729281,97.15429126147316,0.3227377046694142,0,0,0.4613,-0.4003,-1,-0.9084,-0.4471,0.4061,-0.1304,-0.0987,-0.0303,-0.0467,-0.0295,0.0023,-0.0138,-0.0044,0.0121,0.0151,0.003327,1.006,0.4381,0.1852,0.2963,0.5185,-1.12,SL,1,1.481,TP,8,2
8252,2024-01-29 15:40:00+00:00,SOLUSDT,97.84,96.82853911309233,96.67331464071914,0.494177899230582,5,0,0.3141,-0.4745,1,2.0468,2.3609,2.1757,0.1552,0.1266,0.0337,0.0503,0.0341,-0.0089,0.0196,0.0109,-0.0108,-0.0041,0.005051,3.5883,0.5584,0.8269,0.1346,0.0385,1.768,TP,7,-1.02,SL,1,1
8254,2024-01-29 15:50:00+00:00,BNBUSDT,308.0,306.95650026428933,306.68326337050183,0.556933236967309,5,0,0.4906,-0.7049,1,1.8737,2.3643,2.2119,0.1719,0.1063,0.0672,0.05,0.0194,-0.0042,0.0192,0.0035,-0.0085,-0.0007,0.001808,1.8284,0.6046,0.625,0.25,0.125,0.626,TIME_12B,12,-1.02,SL,1,1
8254,2024-01-29 15:50:00+00:00,BTCUSDT,42492.0,42120.6897362232,42087.40869148171,115.10127809360301,5,0,0.2891,-1.0494,1,3.2259,3.5151,3.0556,0.2361,0.1212,0.0689,0.0823,0.0323,0.0049,0.0339,0.0084,-0.0057,-0.0049,0.002709,4.1136,0.5439,0.8556,0.1443,0.0001,1.236,TIME_12B,12,-1.02,SL,1,1
8256,2024-01-29 16:00:00+00:00,ETHUSDT,2274.49,2258.4059246875568,2255.279402200408,6.553014481709364,4,1,0.4771,-1.1329,1,2.4545,2.9316,1.9264,0.3172,0.2125,0.1201,0.1202,0.0691,0.0219,0.0484,0.0213,-0.0035,-0.0078,0.002881,2.9988,0.5356,0.1179,0.6205,0.2616,1.156,TIME_12B,12,-1.02,SL,1,1
8441,2024-01-30 07:25:00+00:00,BNBUSDT,311.4,311.05187310428505,310.86938346479866,0.37877261520569044,3,1,0.4818,-0.317,1,0.9191,1.4009,2.9754,0.0855,-0.0295,-0.0891,0.0097,-0.0366,-0.0544,0.01,-0.0124,-0.0188,0.01,0.001216,0.8942,0.7927,1.0,0.0,0.0,-1.508,SL,7,-1.02,SL,1,0
8443,2024-01-30 07:35:00+00:00,ETHUSDT,2312.65,2309.028788221492,2308.0165760418286,2.3435398253555286,3,0,0.4319,-0.4686,1,1.5452,1.9771,4.5339,0.2102,0.1394,0.0222,0.0575,0.0218,-0.0312,0.0316,0.0134,-0.0117,0.0238,0.001013,0.8958,0.3177,0.2335,0.3612,0.4053,-1.559,SL,5,-1.02,SL,1,0
8476,2024-01-30 10:20:00+00:00,BTCUSDT,43333.04,43380.83250624962,43362.14875933473,38.39069963995953,2,1,0.4867,-0.0559,-1,-1.2449,-0.7582,3.1186,-0.0702,-0.1194,-0.0775,-0.0438,-0.0599,-0.0366,-0.0112,-0.018,-0.0042,0.0394,0.000886,1.101,0.4534,0.8499,0.0,0.1501,-1.12,SL,1,-1.277,SL,1,0
